Time (s);WE(1).Potential (V);Corrected time (s);Index;WE(1).Current (A);Current range;Cutoffs
173.129746562889;0.82672119140625;52.9999998661879;266;9.26513671875E-05;10 mA;
173.329746562384;0.8282470703125;53.1999998656829;267;9.259033203125E-05;10 mA;
173.52974656188;0.82977294921875;53.399999865178;268;9.033203125E-05;10 mA;
173.729746561375;0.831298828125;53.599999864673;269;9.50927734375E-05;10 mA;
173.92974656087;0.83251953125;53.7999998641681;270;9.3048095703125E-05;10 mA;
174.129746560365;0.83404541015625;53.9999998636631;271;9.100341796875E-05;10 mA;
174.32974655986;0.8355712890625;54.1999998631582;272;9.1888427734375E-05;10 mA;
174.529746559355;0.83709716796875;54.3999998626532;273;9.37805175781251E-05;10 mA;
174.72974655885;0.838623046875;54.5999998621483;274;8.99658203125001E-05;10 mA;
174.929746558345;0.83984375;54.7999998616433;275;9.28955078125E-05;10 mA;
175.12974655784;0.84136962890625;54.9999998611383;276;9.368896484375E-05;10 mA;
175.329746557335;0.8428955078125;55.1999998606334;277;9.24072265625001E-05;10 mA;
175.52974655683;0.8441162109375;55.3999998601284;278;9.4146728515625E-05;10 mA;
175.729746556325;0.84564208984375;55.5999998596235;279;9.0911865234375E-05;10 mA;
175.92974655582;0.84716796875;55.7999998591185;280;9.3719482421875E-05;10 mA;
176.129746555315;0.848388671875;55.9999998586136;281;9.2315673828125E-05;10 mA;
176.32974655481;0.849609375;56.1999998581086;282;9.2437744140625E-05;10 mA;
176.529746554305;0.85113525390625;56.3999998576037;283;9.3536376953125E-05;10 mA;WE(1).Potential > 0,85 V
176.7297465538;0.85235595703125;56.5999998570987;284;9.368896484375E-05;10 mA;WE(1).Potential > 0,85 V
176.929746553295;0.85357666015625;56.7999998565938;285;9.3353271484375E-05;10 mA;WE(1).Potential > 0,85 V
177.12974655279;0.85479736328125;56.9999998560888;286;9.356689453125E-05;10 mA;WE(1).Potential > 0,85 V
