Time (s);WE(1).Potential (V);Corrected time (s);Index;WE(1).Current (A);Current range
451.03722986124;0.66802978515625;44.9999998863859;226;-4.76074218749997E-06;10 mA
451.237229860736;0.66741943359375;45.199999885881;227;-4.76074218749997E-06;10 mA
451.437229860231;0.6671142578125;45.399999885376;228;-4.730224609375E-06;10 mA
451.637229859726;0.66680908203125;45.5999998848711;229;-4.730224609375E-06;10 mA
451.837229859221;0.66619873046875;45.7999998843661;230;-4.91333007812497E-06;10 mA
452.037229858716;0.66558837890625;45.9999998838612;231;-4.91333007812497E-06;10 mA
452.237229858211;0.665283203125;46.1999998833562;232;-4.82177734375006E-06;10 mA
452.437229857706;0.6646728515625;46.3999998828513;233;-4.66918945312506E-06;10 mA
452.637229857201;0.66436767578125;46.5999998823463;234;-4.97436523437506E-06;10 mA
452.837229856696;0.66375732421875;46.7999998818414;235;-4.79125976562494E-06;10 mA
453.037229856191;0.66314697265625;46.9999998813364;236;-4.76074218749997E-06;10 mA
453.237229855686;0.662841796875;47.1999998808315;237;-4.91333007812497E-06;10 mA
453.437229855181;0.6622314453125;47.3999998803265;238;-4.94384765624994E-06;10 mA
453.637229854676;0.66192626953125;47.5999998798216;239;-5.12695312500006E-06;10 mA
453.837229854171;0.66131591796875;47.7999998793166;240;-4.76074218749997E-06;10 mA
454.037229853666;0.6610107421875;47.9999998788116;241;-4.82177734375006E-06;10 mA
454.237229853161;0.660400390625;48.1999998783067;242;-5.15747070312503E-06;10 mA
454.437229852656;0.6597900390625;48.3999998778017;243;-4.8828125E-06;10 mA
454.637229852151;0.65948486328125;48.5999998772968;244;-4.8828125E-06;10 mA
454.837229851646;0.65887451171875;48.7999998767918;245;-5.06591796874997E-06;10 mA
455.037229851141;0.6585693359375;48.9999998762869;246;-4.85229492187503E-06;10 mA
455.237229850636;0.657958984375;49.1999998757819;247;-4.66918945312506E-06;10 mA
455.437229850132;0.65765380859375;49.399999875277;248;-5.00488281250003E-06;10 mA
455.637229849627;0.65704345703125;49.599999874772;249;-4.97436523437506E-06;10 mA
455.837229849122;0.65673828125;49.7999998742671;250;-4.66918945312506E-06;10 mA
456.037229848617;0.6561279296875;49.9999998737621;251;-4.57763671875E-06;10 mA
456.237229848112;0.65582275390625;50.1999998732572;252;-4.97436523437506E-06;10 mA
456.437229847607;0.65521240234375;50.3999998727522;253;-4.48608398437494E-06;10 mA
456.637229847102;0.6549072265625;50.5999998722473;254;-4.94384765624994E-06;10 mA
456.837229846597;0.654296875;50.7999998717423;255;-4.60815429687497E-06;10 mA
457.037229846092;0.65399169921875;50.9999998712374;256;-4.97436523437506E-06;10 mA
457.237229845587;0.65338134765625;51.1999998707324;257;-4.97436523437506E-06;10 mA
457.437229845082;0.653076171875;51.3999998702275;258;-4.8828125E-06;10 mA
457.637229844577;0.6524658203125;51.5999998697225;259;-4.730224609375E-06;10 mA
457.837229844072;0.65216064453125;51.7999998692176;260;-4.76074218749997E-06;10 mA
458.037229843567;0.65155029296875;51.9999998687126;261;-4.48608398437494E-06;10 mA
458.237229843062;0.6512451171875;52.1999998682077;262;-4.76074218749997E-06;10 mA
458.437229842557;0.650634765625;52.3999998677027;263;-5.06591796874997E-06;10 mA
458.637229842052;0.65032958984375;52.5999998671978;264;-4.79125976562494E-06;10 mA
458.837229841547;0.64971923828125;52.7999998666928;265;-4.425048828125E-06;10 mA
459.037229841042;0.6494140625;52.9999998661879;266;-4.76074218749997E-06;10 mA
459.237229840537;0.64910888671875;53.1999998656829;267;-4.82177734375006E-06;10 mA
459.437229840033;0.64849853515625;53.399999865178;268;-5.12695312500006E-06;10 mA
459.637229839528;0.648193359375;53.599999864673;269;-4.8828125E-06;10 mA
459.837229839023;0.6475830078125;53.7999998641681;270;-4.97436523437506E-06;10 mA
460.037229838518;0.64727783203125;53.9999998636631;271;-4.94384765624994E-06;10 mA
460.237229838013;0.64666748046875;54.1999998631582;272;-4.85229492187503E-06;10 mA
460.437229837508;0.6463623046875;54.3999998626532;273;-4.82177734375006E-06;10 mA
460.637229837003;0.645751953125;54.5999998621483;274;-4.69970703125003E-06;10 mA
460.837229836498;0.6451416015625;54.7999998616433;275;-5.035400390625E-06;10 mA
461.037229835993;0.64483642578125;54.9999998611383;276;-4.69970703125003E-06;10 mA
461.237229835488;0.64453125;55.1999998606334;277;-4.69970703125003E-06;10 mA
461.437229834983;0.6439208984375;55.3999998601284;278;-5.12695312500006E-06;10 mA
461.637229834478;0.64361572265625;55.5999998596235;279;-4.79125976562494E-06;10 mA
461.837229833973;0.64300537109375;55.7999998591185;280;-5.12695312500006E-06;10 mA
462.037229833468;0.6427001953125;55.9999998586136;281;-4.85229492187503E-06;10 mA
462.237229832963;0.64208984375;56.1999998581086;282;-5.12695312500006E-06;10 mA
462.437229832458;0.64178466796875;56.3999998576037;283;-4.69970703125003E-06;10 mA
462.637229831953;0.6414794921875;56.5999998570987;284;-4.8828125E-06;10 mA
462.837229831448;0.640869140625;56.7999998565938;285;-4.82177734375006E-06;10 mA
463.037229830943;0.64056396484375;56.9999998560888;286;-4.730224609375E-06;10 mA
463.237229830438;0.63995361328125;57.1999998555839;287;-4.91333007812497E-06;10 mA
463.437229829933;0.6396484375;57.3999998550789;288;-4.8828125E-06;10 mA
463.637229829429;0.6390380859375;57.599999854574;289;-4.57763671875E-06;10 mA
463.837229828924;0.63873291015625;57.799999854069;290;-4.82177734375006E-06;10 mA
464.037229828419;0.63812255859375;57.9999998535641;291;-4.97436523437506E-06;10 mA
464.237229827914;0.6378173828125;58.1999998530591;292;-5.035400390625E-06;10 mA
464.437229827409;0.63720703125;58.3999998525542;293;-4.91333007812497E-06;10 mA
464.637229826904;0.63690185546875;58.5999998520492;294;-5.035400390625E-06;10 mA
464.837229826399;0.6365966796875;58.7999998515443;295;-5.18798828125E-06;10 mA
465.037229825894;0.635986328125;58.9999998510393;296;-4.94384765624994E-06;10 mA
465.237229825389;0.63568115234375;59.1999998505344;297;-5.15747070312503E-06;10 mA
465.437229824884;0.63507080078125;59.3999998500294;298;-4.82177734375006E-06;10 mA
465.637229824379;0.634765625;59.5999998495245;299;-4.82177734375006E-06;10 mA
465.837229823874;0.6341552734375;59.7999998490195;300;-5.27954101562506E-06;10 mA
466.037229823369;0.63385009765625;59.9999998485146;301;-4.63867187499994E-06;10 mA
466.237229822864;0.633544921875;60.1999998480096;302;-5.035400390625E-06;10 mA
466.437229822359;0.6329345703125;60.3999998475047;303;-4.8828125E-06;10 mA
466.637229821854;0.63262939453125;60.5999998469997;304;-5.06591796874997E-06;10 mA
466.837229821349;0.63201904296875;60.7999998464948;305;-4.97436523437506E-06;10 mA
467.037229820844;0.6317138671875;60.9999998459898;306;-5.15747070312503E-06;10 mA
467.237229820339;0.63140869140625;61.1999998454849;307;-4.8828125E-06;10 mA
467.437229819834;0.63079833984375;61.3999998449799;308;-4.8828125E-06;10 mA
467.637229819329;0.6304931640625;61.599999844475;309;-5.27954101562506E-06;10 mA
467.837229818825;0.6298828125;61.79999984397;310;-4.97436523437506E-06;10 mA
468.03722981832;0.62957763671875;61.999999843465;311;-4.730224609375E-06;10 mA
468.237229817815;0.62896728515625;62.1999998429601;312;-5.15747070312503E-06;10 mA
468.43722981731;0.628662109375;62.3999998424551;313;-5.12695312500006E-06;10 mA
468.637229816805;0.6280517578125;62.5999998419502;314;-4.85229492187503E-06;10 mA
468.8372298163;0.62774658203125;62.7999998414452;315;-5.15747070312503E-06;10 mA
469.037229815795;0.62744140625;62.9999998409403;316;-5.06591796874997E-06;10 mA
469.23722981529;0.6268310546875;63.1999998404353;317;-5.15747070312503E-06;10 mA
469.437229814785;0.62652587890625;63.3999998399304;318;-4.66918945312506E-06;10 mA
469.63722981428;0.62591552734375;63.5999998394254;319;-5.21850585937497E-06;10 mA
469.837229813775;0.6256103515625;63.7999998389205;320;-5.06591796874997E-06;10 mA
470.03722981327;0.625;63.9999998384155;321;-4.91333007812497E-06;10 mA
470.237229812765;0.62469482421875;64.1999998379106;322;-5.15747070312503E-06;10 mA
470.43722981226;0.62408447265625;64.3999998374056;323;-5.31005859375003E-06;10 mA
470.637229811755;0.623779296875;64.5999998369007;324;-5.09643554687494E-06;10 mA
470.83722981125;0.62347412109375;64.7999998363957;325;-5.035400390625E-06;10 mA
471.037229810745;0.62286376953125;64.9999998358908;326;-5.035400390625E-06;10 mA
471.23722981024;0.62255859375;65.1999998353858;327;-4.97436523437506E-06;10 mA
471.437229809735;0.6219482421875;65.3999998348809;328;-5.21850585937497E-06;10 mA
471.63722980923;0.62164306640625;65.5999998343759;329;-4.94384765624994E-06;10 mA
471.837229808726;0.62103271484375;65.799999833871;330;-4.97436523437506E-06;10 mA
472.037229808221;0.6207275390625;65.999999833366;331;-5.06591796874997E-06;10 mA
472.237229807716;0.62042236328125;66.1999998328611;332;-5.24902343749994E-06;10 mA
