Time (s);WE(1).Potential (V);Corrected time (s);Index;WE(1).Current (A)
1385.59642550171;0.20806884765625;448.399998867899;2243;-2.92968749999997E-06
1385.7964255012;0.207977294921875;448.599998867394;2244;-3.08227539062497E-06
1385.9964255007;0.207855224609375;448.799998866889;2245;-2.56347656250003E-06
1386.19642550019;0.207763671875;448.999998866384;2246;-2.56347656250003E-06
1386.39642549969;0.207672119140625;449.199998865879;2247;-4.51660156250006E-06
1386.59642549918;0.207550048828125;449.399998865374;2248;-4.33349609374994E-06
1386.79642549868;0.20745849609375;449.599998864869;2249;-4.02832031249994E-06
1386.99642549817;0.207366943359375;449.799998864364;2250;-4.79125976562494E-06
1387.19642549767;0.207275390625;449.999998863859;2251;-4.8828125E-06
1387.39642549716;0.207183837890625;450.199998863354;2252;-5.06591796874997E-06
1387.59642549666;0.20709228515625;450.399998862849;2253;-4.08935546875003E-06
1387.79642549615;0.207000732421875;450.599998862344;2254;-4.33349609374994E-06
1387.99642549565;0.2069091796875;450.799998861839;2255;-4.05883789062506E-06
1388.19642549514;0.20684814453125;450.999998861334;2256;-2.34985351562494E-06
1388.39642549464;0.20672607421875;451.199998860829;2257;-2.13623046875E-06
1388.59642549413;0.206634521484375;451.399998860324;2258;-5.4931640625E-06
1388.79642549363;0.20654296875;451.599998859819;2259;-5.46264648437503E-06
1388.99642549312;0.206451416015625;451.799998859315;2260;-4.15039062499997E-06
1389.19642549262;0.20635986328125;451.99999885881;2261;-5.340576171875E-06
1389.39642549211;0.206268310546875;452.199998858305;2262;-2.77709960937497E-06
1389.59642549161;0.206146240234375;452.3999988578;2263;-3.54003906249997E-06
1389.7964254911;0.2060546875;452.599998857295;2264;-2.22778320312506E-06
1389.9964254906;0.205963134765625;452.79999885679;2265;-5.79833984375E-06
1390.19642549009;0.20587158203125;452.999998856285;2266;-2.31933593749997E-06
1390.39642548959;0.205780029296875;453.19999885578;2267;-4.94384765624994E-06
1390.59642548908;0.205718994140625;453.399998855275;2268;-4.30297851562497E-06
